2007-12-18T18:25:0,162.951996,162.947998,162.977997,162.975494,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:26:0,162.977997,162.975998,163.024506,162.980011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:27:0,162.986496,162.986496,163.042999,163.037994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:28:0,163.033997,162.988007,163.037506,162.993011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:29:0,162.997009,162.990509,163.018005,163.001007,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:30:0,162.990509,162.933014,162.990509,162.944000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:31:0,162.947998,162.868988,162.947998,162.893005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:32:0,162.903015,162.893005,162.916504,162.916504,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:33:0,162.923004,162.923004,162.993011,162.993011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:34:0,162.997009,162.926498,162.997009,162.929993,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:35:0,162.930496,162.893005,162.930496,162.929001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:36:0,162.929993,162.929001,162.972992,162.972992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:37:0,162.989014,162.983994,163.040497,163.040497,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:38:0,163.041000,163.007996,163.061493,163.018005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:39:0,163.014496,163.014496,163.065002,163.053009,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:40:0,163.061493,163.050995,163.072998,163.053009,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:41:0,163.051498,163.018005,163.054001,163.020004,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:42:0,163.020508,163.003510,163.026001,163.014008,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:43:0,163.013000,162.993011,163.013000,162.998001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:44:0,162.993011,162.993011,163.013000,163.013000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:45:0,163.007996,162.972992,163.022995,162.983002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:46:0,162.983994,162.946991,162.996490,162.972992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:47:0,162.972000,162.936493,163.002991,163.002991,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:48:0,163.004501,162.963013,163.018005,162.983002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:49:0,162.983994,162.882996,162.988007,162.882996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:50:0,162.888489,162.872986,162.932007,162.914001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:51:0,162.912003,162.908997,162.953003,162.951508,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:52:0,162.959503,162.929001,162.976013,162.976013,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:53:0,162.972992,162.940002,162.993011,162.953003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:54:0,162.959000,162.908005,162.975006,162.908005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:55:0,162.912994,162.889999,162.966995,162.932495,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:56:0,162.922501,162.899002,162.953003,162.914490,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:57:0,162.920502,162.873505,162.928009,162.882507,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:58:0,162.893005,162.888504,162.923996,162.917511,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T18:59:0,162.923004,162.875488,162.927002,162.882996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:0:0,162.886993,162.882996,162.904007,162.893005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:1:0,162.897995,162.893997,162.934998,162.924988,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:2:0,162.922501,162.900497,162.932999,162.904510,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:3:0,162.908508,162.908508,162.977997,162.977997,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:4:0,162.981506,162.927994,162.981506,162.928497,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:5:0,162.927994,162.920502,162.939499,162.937012,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:6:0,162.942993,162.923004,162.957001,162.953003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:7:0,162.950989,162.950989,163.005493,163.004501,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:8:0,163.003998,162.985504,163.009003,163.001999,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:9:0,163.004501,162.970490,163.029999,163.009995,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:10:0,163.014008,163.000000,163.023010,163.000000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:11:0,163.002502,162.993011,163.013000,163.007996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:12:0,163.013000,162.992004,163.013000,163.005493,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:13:0,163.001999,163.001007,163.019501,163.010010,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:14:0,163.013000,162.985504,163.018005,162.988007,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:15:0,162.985001,162.971497,163.002991,163.000000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:16:0,163.005493,162.976501,163.023010,162.981995,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:17:0,162.976501,162.971008,162.993011,162.983002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:18:0,162.972992,162.972992,163.001007,163.001007,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:19:0,163.000488,162.984009,163.001007,162.993011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:20:0,162.985504,162.972992,162.993011,162.988495,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:21:0,162.994003,162.980011,163.042511,163.035492,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:22:0,163.023987,163.006500,163.040985,163.013000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:23:0,163.022491,162.983002,163.050995,163.050003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:24:0,163.049500,163.049011,163.089005,163.070496,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:25:0,163.065994,163.065994,163.101013,163.094498,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:26:0,163.089996,163.088989,163.103500,163.103500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:27:0,163.100006,163.092987,163.113007,163.113007,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:28:0,163.116501,163.095490,163.128510,163.101501,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:29:0,163.102005,163.101501,163.134003,163.122986,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:30:0,163.130005,163.115997,163.169006,163.153992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:31:0,163.143005,163.143005,163.187500,163.187500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:32:0,163.187012,163.179001,163.203491,163.193497,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:33:0,163.192993,163.161499,163.200989,163.175003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:34:0,163.175507,163.173004,163.189499,163.184006,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:35:0,163.170990,163.138000,163.173492,163.160004,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:36:0,163.162506,163.153015,163.183014,163.171997,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:37:0,163.168503,163.154007,163.168503,163.159500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:38:0,163.158997,163.158997,163.192993,163.177002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:39:0,163.171509,163.169006,163.197998,163.179993,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:40:0,163.179504,163.167511,163.213013,163.209503,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:41:0,163.214508,163.205994,163.218994,163.205994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:42:0,163.194000,163.186493,163.212006,163.198502,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:43:0,163.195999,163.187012,163.197998,163.191986,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:44:0,163.192505,163.192505,163.216995,163.215500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:45:0,163.217499,163.217499,163.243011,163.243011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:46:0,163.239502,163.239014,163.278503,163.268494,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:47:0,163.269501,163.253998,163.292999,163.253998,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:48:0,163.250488,163.248001,163.271500,163.270508,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:49:0,163.273010,163.255005,163.273010,163.255005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:50:0,163.252991,163.240005,163.255493,163.255493,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:51:0,163.254501,163.243011,163.254501,163.243011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:52:0,163.232498,163.223999,163.241501,163.233002,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:53:0,163.222992,163.204987,163.225998,163.217499,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:54:0,163.216995,163.207001,163.216995,163.207489,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:55:0,163.208008,163.207001,163.235992,163.235992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:56:0,163.237000,163.235504,163.237000,163.235992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:57:0,163.238007,163.204498,163.238007,163.210510,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:58:0,163.210999,163.186005,163.222992,163.186005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T19:59:0,163.183014,163.113007,163.183014,163.122986,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:0:0,163.126495,163.122986,163.134003,163.125000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:1:0,163.132004,163.083008,163.132996,163.085510,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:2:0,163.085999,163.083496,163.104004,163.092987,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:3:0,163.087997,163.086502,163.093506,163.087006,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:4:0,163.087997,163.078003,163.108994,163.102997,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:5:0,163.099503,163.088989,163.126999,163.126999,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:6:0,163.127502,163.123993,163.127502,163.123993,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:7:0,163.118500,163.113007,163.126999,163.113495,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:8:0,163.115997,163.113495,163.128998,163.125488,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:9:0,163.132004,163.125488,163.134491,163.134491,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:10:0,163.132004,163.122498,163.150513,163.147491,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:11:0,163.141510,163.134491,163.141510,163.134491,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:12:0,163.127991,163.123993,163.165497,163.153015,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:13:0,163.153503,163.153503,163.166000,163.159500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:14:0,163.157501,163.157501,163.162994,163.162994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:15:0,163.167999,163.167999,163.186996,163.183502,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:16:0,163.186996,163.153503,163.186996,163.159500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:17:0,163.158508,163.153015,163.185501,163.184998,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:18:0,163.183014,163.155502,163.184998,163.156998,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:19:0,163.158997,163.139008,163.160004,163.154007,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:20:0,163.153503,163.143005,163.214005,163.211502,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:21:0,163.213013,163.195007,163.237000,163.195999,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:22:0,163.191010,163.177490,163.201508,163.179504,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:23:0,163.184006,163.184006,163.220490,163.218994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:24:0,163.222000,163.216995,163.259995,163.256500,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:25:0,163.252502,163.222992,163.252502,163.247498,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:26:0,163.248993,163.244507,163.257996,163.257996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:27:0,163.257004,163.257004,163.292999,163.273010,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:28:0,163.270996,163.227005,163.270996,163.227005,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:29:0,163.233002,163.181503,163.257996,163.181503,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:30:0,163.182007,163.169998,163.205994,163.203003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:31:0,163.203491,163.173004,163.207001,163.201996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:32:0,163.197998,163.179001,163.218994,163.207001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:33:0,163.206497,163.206497,163.257004,163.257004,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:34:0,163.257996,163.244995,163.279999,163.266510,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:35:0,163.269501,163.253998,163.281494,163.259003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:36:0,163.258499,163.228500,163.263000,163.238495,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:37:0,163.238007,163.235504,163.258499,163.255493,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:38:0,163.250488,163.238007,163.270996,163.242996,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:39:0,163.240997,163.220001,163.240997,163.231003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:40:0,163.229004,163.210495,163.235504,163.210495,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:41:0,163.205994,163.205994,163.281494,163.273010,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:42:0,163.282990,163.255005,163.285004,163.257004,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:43:0,163.255005,163.255005,163.272003,163.260986,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:44:0,163.260498,163.213013,163.260986,163.231506,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:45:0,163.232498,163.193497,163.233994,163.205994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:46:0,163.207001,163.199005,163.244995,163.243011,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:47:0,163.242004,163.227005,163.245499,163.237000,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:48:0,163.239014,163.229004,163.265503,163.229004,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:49:0,163.229492,163.218994,163.238495,163.221497,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:50:0,163.216003,163.199493,163.221497,163.220001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:51:0,163.219498,163.213013,163.233002,163.222992,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:52:0,163.219498,163.218002,163.230499,163.226013,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:53:0,163.224503,163.215500,163.226501,163.216003,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:54:0,163.218002,163.203491,163.218002,163.206512,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:55:0,163.214005,163.213501,163.235001,163.235001,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:56:0,163.229004,163.192993,163.229004,163.221008,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:57:0,163.222000,163.170990,163.227997,163.197998,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:58:0,163.194504,163.166000,163.194504,163.167999,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T20:59:0,163.166992,163.162994,163.167999,163.162994,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
2007-12-18T21:0:0,163.159500,163.154999,163.203003,163.201508,162.346008,163.533508,162.403015,163.632996,0.000000,0.000000
